masking_level,row,coordinate,loss_model,loss_ind
0.5,5871,chem_group_range,0.0,0.14285714285714285
0.5,5875,chem_group_range,1.5714285714285714,1.2142857142857142
0.5,5878,chem_group_range,0.0,0.5
0.5,5879,chem_group_range,0.5,0.2857142857142857
0.5,5880,chem_group_range,0.35714285714285715,0.14285714285714285
0.5,5881,chem_group_range,1.2857142857142858,1.2142857142857142
0.5,5882,chem_group_range,1.2857142857142858,1.5
0.5,5885,chem_group_range,0.2857142857142857,0.6428571428571429
0.5,5886,chem_group_range,0.5,0.14285714285714285
0.5,5888,chem_group_range,0.42857142857142855,0.5714285714285714
0.5,5889,chem_group_range,0.0,0.35714285714285715
0.5,5890,chem_group_range,0.14285714285714285,0.14285714285714285
0.5,5894,chem_group_range,0.42857142857142855,0.6428571428571429
0.5,5896,chem_group_range,0.7142857142857143,0.9285714285714286
0.5,5897,chem_group_range,0.14285714285714285,0.14285714285714285
0.5,5900,chem_group_range,0.7857142857142857,0.0
0.5,5902,chem_group_range,0.5,0.14285714285714285
0.5,5904,chem_group_range,0.0,0.2857142857142857
0.5,5906,chem_group_range,0.7857142857142857,0.14285714285714285
0.5,5910,chem_group_range,0.21428571428571427,0.2857142857142857
0.5,5911,chem_group_range,0.14285714285714285,1.0
0.5,5912,chem_group_range,0.5,0.6428571428571429
0.5,5913,chem_group_range,0.14285714285714285,0.14285714285714285
0.5,5914,chem_group_range,0.21428571428571427,0.14285714285714285
0.5,5915,chem_group_range,0.0,0.2857142857142857
0.5,5922,chem_group_range,0.35714285714285715,0.2857142857142857
0.5,5923,chem_group_range,0.35714285714285715,0.42857142857142855
0.5,5925,chem_group_range,0.7142857142857143,0.35714285714285715
0.5,5927,chem_group_range,0.2857142857142857,0.5714285714285714
0.5,5929,chem_group_range,0.07142857142857142,0.14285714285714285
0.5,5932,chem_group_range,0.9285714285714286,1.2857142857142858
0.5,5934,chem_group_range,0.2857142857142857,0.42857142857142855
0.5,5935,chem_group_range,0.2857142857142857,0.8571428571428571
0.5,5937,chem_group_range,0.7857142857142857,1.7857142857142858
0.5,5938,chem_group_range,0.07142857142857142,0.35714285714285715
0.5,5939,chem_group_range,0.0,0.6428571428571429
0.5,5941,chem_group_range,0.8571428571428571,1.0
0.5,5943,chem_group_range,0.35714285714285715,0.21428571428571427
0.5,5946,chem_group_range,0.35714285714285715,0.42857142857142855
0.5,5949,chem_group_range,0.35714285714285715,0.7142857142857143
0.5,5952,chem_group_range,0.5714285714285714,0.6428571428571429
0.5,5953,chem_group_range,0.2857142857142857,0.42857142857142855
0.5,5955,chem_group_range,0.42857142857142855,0.35714285714285715
0.5,5956,chem_group_range,0.5,0.21428571428571427
0.5,5961,chem_group_range,1.4285714285714286,1.1428571428571428
0.5,5965,chem_group_range,0.2857142857142857,0.07142857142857142
0.5,5966,chem_group_range,0.5,0.5
0.5,5967,chem_group_range,0.14285714285714285,0.14285714285714285
0.5,5968,chem_group_range,0.7142857142857143,0.07142857142857142
0.5,5969,chem_group_range,0.6428571428571429,0.42857142857142855
0.5,5972,chem_group_range,0.7857142857142857,0.14285714285714285
0.5,5975,chem_group_range,1.5,1.5714285714285714
0.5,5976,chem_group_range,0.35714285714285715,0.2857142857142857
0.5,5978,chem_group_range,0.21428571428571427,0.2857142857142857
0.5,5981,chem_group_range,1.0,0.9285714285714286
0.5,5982,chem_group_range,0.21428571428571427,1.3571428571428572
0.5,5985,chem_group_range,0.5,0.35714285714285715
0.5,5989,chem_group_range,0.5,1.4285714285714286
0.5,5990,chem_group_range,0.07142857142857142,0.9285714285714286
0.5,5993,chem_group_range,0.2857142857142857,0.21428571428571427
0.5,5995,chem_group_range,0.2857142857142857,0.7857142857142857
0.5,5997,chem_group_range,0.14285714285714285,0.8571428571428571
0.5,5999,chem_group_range,0.5714285714285714,0.8571428571428571
0.5,6003,chem_group_range,0.14285714285714285,0.42857142857142855
0.5,6007,chem_group_range,0.0,0.0
0.5,6009,chem_group_range,0.07142857142857142,0.42857142857142855
0.5,6010,chem_group_range,0.21428571428571427,0.2857142857142857
0.5,6012,chem_group_range,0.14285714285714285,0.0
0.5,6016,chem_group_range,0.21428571428571427,0.07142857142857142
0.5,6017,chem_group_range,0.14285714285714285,0.5714285714285714
0.5,6020,chem_group_range,0.5,1.1428571428571428
0.5,6021,chem_group_range,0.5,0.7142857142857143
0.5,6023,chem_group_range,0.35714285714285715,0.5
0.5,6024,chem_group_range,0.07142857142857142,0.9285714285714286
0.5,6025,chem_group_range,1.7857142857142858,1.5
0.5,6026,chem_group_range,1.7142857142857142,1.3571428571428572
0.5,6027,chem_group_range,0.0,1.0
0.5,6028,chem_group_range,0.5714285714285714,0.07142857142857142
0.5,6033,chem_group_range,0.07142857142857142,0.5714285714285714
0.5,6035,chem_group_range,0.07142857142857142,0.0
0.5,6036,chem_group_range,0.42857142857142855,0.07142857142857142
0.5,6038,chem_group_range,0.6428571428571429,0.2857142857142857
0.5,6039,chem_group_range,0.07142857142857142,0.5
0.5,6040,chem_group_range,0.7142857142857143,0.42857142857142855
0.5,6041,chem_group_range,0.7142857142857143,0.21428571428571427
0.5,6042,chem_group_range,1.0,1.4285714285714286
0.5,6044,chem_group_range,0.14285714285714285,0.14285714285714285
0.5,6045,chem_group_range,0.21428571428571427,0.7857142857142857
0.5,6046,chem_group_range,0.6428571428571429,0.35714285714285715
0.5,6047,chem_group_range,0.07142857142857142,0.2857142857142857
0.5,6051,chem_group_range,0.6428571428571429,0.7142857142857143
0.5,6052,chem_group_range,1.3571428571428572,1.3571428571428572
0.5,6053,chem_group_range,0.35714285714285715,0.21428571428571427
0.5,6055,chem_group_range,0.2857142857142857,0.5
0.5,6056,chem_group_range,0.5714285714285714,0.8571428571428571
0.5,6058,chem_group_range,0.5714285714285714,0.14285714285714285
0.5,6061,chem_group_range,1.1428571428571428,0.5
0.5,6064,chem_group_range,0.5714285714285714,0.7142857142857143
0.5,6065,chem_group_range,0.35714285714285715,0.35714285714285715
0.5,6068,chem_group_range,0.5714285714285714,1.7142857142857142
0.5,6070,chem_group_range,0.2857142857142857,1.0
0.5,6071,chem_group_range,0.07142857142857142,0.6428571428571429
0.5,6073,chem_group_range,0.14285714285714285,0.7142857142857143
0.5,6074,chem_group_range,0.2857142857142857,0.42857142857142855
0.5,6075,chem_group_range,0.0,0.7142857142857143
0.5,6077,chem_group_range,0.6428571428571429,0.35714285714285715
0.5,6078,chem_group_range,0.0,1.1428571428571428
0.5,6079,chem_group_range,0.14285714285714285,0.14285714285714285
0.5,6080,chem_group_range,0.0,0.5
0.5,6081,chem_group_range,0.7142857142857143,0.21428571428571427
0.5,6082,chem_group_range,0.8571428571428571,1.1428571428571428
0.5,6086,chem_group_range,0.8571428571428571,1.2857142857142858
0.5,6088,chem_group_range,0.07142857142857142,0.2857142857142857
0.5,6089,chem_group_range,0.2857142857142857,0.42857142857142855
0.5,6090,chem_group_range,0.7142857142857143,0.7857142857142857
0.5,6091,chem_group_range,1.0,0.7857142857142857
0.5,6092,chem_group_range,0.35714285714285715,1.2142857142857142
0.5,6094,chem_group_range,0.5,0.14285714285714285
0.5,6095,chem_group_range,0.2857142857142857,0.6428571428571429
0.5,6096,chem_group_range,0.21428571428571427,0.42857142857142855
0.5,6100,chem_group_range,0.14285714285714285,0.21428571428571427
0.5,6102,chem_group_range,1.2142857142857142,1.0
0.5,6103,chem_group_range,0.0,0.5
0.5,6108,chem_group_range,0.9285714285714286,1.5
0.5,6110,chem_group_range,0.7142857142857143,0.9285714285714286
0.5,6113,chem_group_range,1.0714285714285714,1.1428571428571428
0.5,6117,chem_group_range,0.5714285714285714,0.7857142857142857
0.5,6119,chem_group_range,0.35714285714285715,0.7142857142857143
0.5,6123,chem_group_range,0.14285714285714285,0.5714285714285714
0.5,6126,chem_group_range,0.21428571428571427,0.35714285714285715
0.5,6127,chem_group_range,0.21428571428571427,0.5
0.5,6131,chem_group_range,0.9285714285714286,1.4285714285714286
0.5,6132,chem_group_range,0.7857142857142857,0.21428571428571427
0.5,6133,chem_group_range,1.2857142857142858,1.2857142857142858
0.5,6134,chem_group_range,0.7857142857142857,0.7142857142857143
0.5,6139,chem_group_range,0.42857142857142855,0.6428571428571429
0.5,6141,chem_group_range,0.07142857142857142,0.5714285714285714
0.5,6142,chem_group_range,0.7857142857142857,0.5714285714285714
0.5,6144,chem_group_range,0.9285714285714286,0.35714285714285715
0.5,6145,chem_group_range,0.21428571428571427,0.21428571428571427
0.5,6147,chem_group_range,0.35714285714285715,0.2857142857142857
0.5,6148,chem_group_range,0.07142857142857142,0.2857142857142857
0.5,6151,chem_group_range,1.1428571428571428,0.8571428571428571
0.5,6152,chem_group_range,0.07142857142857142,0.2857142857142857
0.5,6153,chem_group_range,0.14285714285714285,0.35714285714285715
0.5,6154,chem_group_range,0.7857142857142857,0.14285714285714285
0.5,6156,chem_group_range,0.0,0.14285714285714285
0.5,6157,chem_group_range,0.21428571428571427,0.5
0.5,6158,chem_group_range,0.5,0.6428571428571429
0.5,6159,chem_group_range,0.5714285714285714,0.8571428571428571
0.5,6161,chem_group_range,1.3571428571428572,1.8571428571428572
0.5,6162,chem_group_range,0.2857142857142857,0.14285714285714285
0.5,6164,chem_group_range,0.5714285714285714,0.07142857142857142
0.5,6165,chem_group_range,1.1428571428571428,0.8571428571428571
0.5,6166,chem_group_range,1.1428571428571428,0.6428571428571429
0.5,6167,chem_group_range,0.14285714285714285,0.5
0.5,6171,chem_group_range,0.42857142857142855,0.14285714285714285
0.5,6175,chem_group_range,0.21428571428571427,0.2857142857142857
0.5,6177,chem_group_range,0.2857142857142857,0.14285714285714285
0.5,6180,chem_group_range,0.5,0.14285714285714285
0.5,6181,chem_group_range,0.2857142857142857,0.5
0.5,6182,chem_group_range,0.21428571428571427,0.35714285714285715
0.5,6183,chem_group_range,0.9285714285714286,1.6428571428571428
0.5,6187,chem_group_range,0.2857142857142857,0.6428571428571429
0.5,6188,chem_group_range,0.07142857142857142,0.35714285714285715
0.5,6190,chem_group_range,1.3571428571428572,1.3571428571428572
0.5,6191,chem_group_range,0.14285714285714285,0.2857142857142857
0.5,6194,chem_group_range,0.2857142857142857,0.9285714285714286
0.5,6195,chem_group_range,1.2857142857142858,0.7142857142857143
0.5,6198,chem_group_range,0.0,0.5714285714285714
0.5,6200,chem_group_range,0.7142857142857143,1.1428571428571428
0.5,6202,chem_group_range,0.2857142857142857,1.0714285714285714
0.5,6204,chem_group_range,0.2857142857142857,0.07142857142857142
0.5,6205,chem_group_range,0.21428571428571427,0.42857142857142855
0.5,6207,chem_group_range,0.2857142857142857,0.42857142857142855
0.5,6208,chem_group_range,0.7857142857142857,0.42857142857142855
0.5,6209,chem_group_range,0.14285714285714285,0.42857142857142855
0.5,6210,chem_group_range,0.07142857142857142,0.5714285714285714
0.5,6212,chem_group_range,0.35714285714285715,0.5714285714285714
0.5,6213,chem_group_range,1.5714285714285714,1.3571428571428572
0.5,6219,chem_group_range,0.2857142857142857,0.21428571428571427
0.5,6220,chem_group_range,1.4285714285714286,1.0714285714285714
0.5,6224,chem_group_range,0.14285714285714285,0.0
0.5,6228,chem_group_range,0.2857142857142857,0.21428571428571427
0.5,6229,chem_group_range,0.21428571428571427,0.14285714285714285
0.5,6230,chem_group_range,1.0,0.14285714285714285
0.5,6234,chem_group_range,0.14285714285714285,0.5714285714285714
0.5,6240,chem_group_range,0.8571428571428571,0.7857142857142857
0.5,6241,chem_group_range,0.7142857142857143,0.2857142857142857
0.5,6246,chem_group_range,1.1428571428571428,0.7142857142857143
0.5,6247,chem_group_range,0.2857142857142857,0.2857142857142857
0.5,6248,chem_group_range,1.0,1.7857142857142858
0.5,6254,chem_group_range,1.4285714285714286,1.1428571428571428
0.5,6257,chem_group_range,1.2857142857142858,1.2857142857142858
0.5,6258,chem_group_range,0.14285714285714285,0.7142857142857143
0.5,6260,chem_group_range,0.21428571428571427,0.42857142857142855
0.5,6261,chem_group_range,0.35714285714285715,0.21428571428571427
0.5,6262,chem_group_range,0.9285714285714286,1.1428571428571428
0.5,6268,chem_group_range,0.14285714285714285,0.07142857142857142
0.5,6269,chem_group_range,0.14285714285714285,0.5
0.5,6270,chem_group_range,0.2857142857142857,0.35714285714285715
0.5,6272,chem_group_range,0.7142857142857143,0.14285714285714285
0.5,6273,chem_group_range,0.0,0.07142857142857142
0.5,6275,chem_group_range,0.07142857142857142,0.42857142857142855
0.5,6276,chem_group_range,0.5714285714285714,0.07142857142857142
0.5,6277,chem_group_range,0.6428571428571429,0.21428571428571427
0.5,6278,chem_group_range,0.35714285714285715,0.42857142857142855
0.5,6281,chem_group_range,0.21428571428571427,0.7142857142857143
0.5,6283,chem_group_range,0.42857142857142855,0.14285714285714285
0.5,6284,chem_group_range,0.35714285714285715,0.0
0.5,6285,chem_group_range,0.0,0.8571428571428571
0.5,6287,chem_group_range,0.0,0.2857142857142857
0.5,6288,chem_group_range,0.07142857142857142,0.0
0.5,6300,chem_group_range,0.21428571428571427,0.07142857142857142
0.5,6302,chem_group_range,0.0,0.0
0.5,6303,chem_group_range,0.2857142857142857,0.21428571428571427
0.5,6305,chem_group_range,1.0,0.8571428571428571
0.5,6308,chem_group_range,0.07142857142857142,0.7857142857142857
0.5,6309,chem_group_range,0.35714285714285715,1.3571428571428572
0.5,6310,chem_group_range,0.5714285714285714,0.21428571428571427
0.5,6312,chem_group_range,0.21428571428571427,0.6428571428571429
0.5,6314,chem_group_range,0.42857142857142855,0.42857142857142855
0.5,6321,chem_group_range,0.07142857142857142,0.6428571428571429
0.5,6322,chem_group_range,0.35714285714285715,1.1428571428571428
0.5,6323,chem_group_range,0.35714285714285715,0.7142857142857143
0.5,6325,chem_group_range,0.0,0.21428571428571427
0.5,6328,chem_group_range,1.1428571428571428,0.5714285714285714
0.5,6329,chem_group_range,0.5,0.2857142857142857
0.5,6330,chem_group_range,1.1428571428571428,1.0714285714285714
0.5,6331,chem_group_range,0.21428571428571427,0.2857142857142857
0.5,6332,chem_group_range,0.6428571428571429,0.42857142857142855
0.5,6334,chem_group_range,0.35714285714285715,1.5714285714285714
0.5,6336,chem_group_range,0.42857142857142855,0.21428571428571427
0.5,6339,chem_group_range,0.2857142857142857,0.5714285714285714
0.5,6340,chem_group_range,0.8571428571428571,1.2857142857142858
0.5,6341,chem_group_range,0.42857142857142855,1.6428571428571428
0.5,6342,chem_group_range,0.21428571428571427,0.14285714285714285
0.5,6344,chem_group_range,0.14285714285714285,0.7142857142857143
0.5,6345,chem_group_range,0.07142857142857142,0.5714285714285714
0.5,6346,chem_group_range,1.4285714285714286,1.2142857142857142
0.5,6347,chem_group_range,0.8571428571428571,1.2857142857142858
0.5,6349,chem_group_range,0.14285714285714285,0.5714285714285714
0.5,6351,chem_group_range,1.7142857142857142,1.1428571428571428
0.5,6352,chem_group_range,0.0,0.35714285714285715
0.5,6358,chem_group_range,0.2857142857142857,0.35714285714285715
0.5,6360,chem_group_range,0.0,0.07142857142857142
0.5,6362,chem_group_range,1.2142857142857142,1.0714285714285714
0.5,6364,chem_group_range,0.5714285714285714,0.21428571428571427
0.5,6368,chem_group_range,0.42857142857142855,0.14285714285714285
0.5,6369,chem_group_range,1.3571428571428572,1.3571428571428572
0.5,6370,chem_group_range,0.07142857142857142,0.14285714285714285
0.5,6372,chem_group_range,0.14285714285714285,0.5714285714285714
0.5,6374,chem_group_range,0.42857142857142855,0.7142857142857143
0.5,6377,chem_group_range,0.07142857142857142,0.7142857142857143
0.5,6378,chem_group_range,0.9285714285714286,0.7857142857142857
0.5,6379,chem_group_range,0.42857142857142855,0.07142857142857142
0.5,6380,chem_group_range,0.5,0.35714285714285715
0.5,6381,chem_group_range,0.6428571428571429,1.5
0.5,6383,chem_group_range,0.35714285714285715,0.07142857142857142
0.5,6386,chem_group_range,1.0714285714285714,1.5
0.5,6391,chem_group_range,0.35714285714285715,0.5
0.5,6392,chem_group_range,0.14285714285714285,0.9285714285714286
0.5,6393,chem_group_range,0.5,0.7142857142857143
0.5,6394,chem_group_range,0.6428571428571429,0.35714285714285715
0.5,6395,chem_group_range,0.42857142857142855,0.14285714285714285
0.5,6396,chem_group_range,0.5,0.2857142857142857
0.5,6398,chem_group_range,0.14285714285714285,0.07142857142857142
0.5,6399,chem_group_range,0.07142857142857142,0.8571428571428571
0.5,6401,chem_group_range,0.07142857142857142,0.42857142857142855
0.5,6402,chem_group_range,0.21428571428571427,0.6428571428571429
0.5,6404,chem_group_range,0.2857142857142857,0.5
0.5,6406,chem_group_range,0.5714285714285714,1.2857142857142858
0.5,6410,chem_group_range,0.2857142857142857,0.0
0.5,6411,chem_group_range,0.21428571428571427,0.07142857142857142
0.5,6412,chem_group_range,0.07142857142857142,0.07142857142857142
0.5,6417,chem_group_range,0.21428571428571427,1.0
0.5,6418,chem_group_range,0.9285714285714286,0.35714285714285715
0.5,6419,chem_group_range,0.5,0.7142857142857143
0.5,6426,chem_group_range,1.0714285714285714,1.1428571428571428
0.5,6427,chem_group_range,0.2857142857142857,0.14285714285714285
0.5,6430,chem_group_range,0.07142857142857142,0.21428571428571427
0.5,6432,chem_group_range,0.2857142857142857,0.21428571428571427
0.5,6434,chem_group_range,0.07142857142857142,0.0
0.5,6435,chem_group_range,1.0,1.3571428571428572
0.5,6436,chem_group_range,0.14285714285714285,0.6428571428571429
0.5,6438,chem_group_range,0.14285714285714285,0.5
0.5,6439,chem_group_range,0.7142857142857143,0.07142857142857142
